Posição (mm) - Plot 0	Força (N) - Plot 0	Posição (mm) - Plot 1	Força (N) - Plot 1
45,229	40,934		
45,24	42,046		
45,252	37,045		
45,263	20,004		
45,276	11,299		
45,289	7,594		
45,302	20,93		
45,315	26,672		
45,328	19,078		
45,34	15,559		
45,353	16,114		
45,367	9,076		
45,38	14,077		
45,392	20,375		
45,404	34,637		
45,417	42,046		
45,431	41,12		
45,442	42,601		
45,453	46,862		
45,465	36,859		
45,476	22,412		
45,487	14,077		
45,498	18,522		
45,51	15,003		
45,522	22,412		
45,535	36,859		
45,546	36,859		
45,557	33,896		
45,569	22,227		
45,583	20,004		
45,594	33,896		
45,605	21,671		
45,617	27,598		
45,63	34,637		
45,641	35,933		
45,654	38,341		
45,664	29,636		
45,676	26,487		
45,69	30,932		
45,703	42,972		
45,715	35,378		
45,727	25,561		
45,739	15,374		
45,754	20,93		
45,766	30,191		
45,778	31,858		
45,791	41,675		
45,803	50,936		
45,816	45,38		
45,83	26,857		
45,842	15,003		
45,855	17,967		
45,866	35,007		
45,877	44,268		
45,89	44,083		
45,901	50,196		
45,913	46,121		
45,926	39,082		
45,94	16,3		
45,953	25,005		
45,964	48,343		
45,974	50,196		
45,986	43,898		
45,999	44,824		
46,011	38,341		
46,026	29,821		
46,038	13,707		
46,051	6,668		
46,065	23,523		
46,078	35,192		
46,092	28,154		
46,105	16,114		
46,119	29,451		
46,132	42,231		
46,144	39,267		
46,156	48,714		
46,169	37,971		
46,18	30,932		
46,191	34,081		
46,203	34,266		
46,215	34,266		
46,226	38,897		
46,237	33,34		
46,25	33,34		
46,262	41,86		
46,275	44,639		
46,288	38,897		
46,301	41,49		
46,313	48,158		
46,327	45,565		
46,34	16,67		
46,355	8,52		
46,367	7,409		
46,381	18,708		
46,394	34,822		
46,407	39,453		
46,419	22,042		
46,431	4,26		
46,444	6,853		
46,453	9,076		
46,465	19,263		
46,475	31,303		
46,487	39,267		
46,5	40,749		
46,511	44,824		
46,523	35,748		
46,534	32,229		
46,547	35,192		
46,557	26,672		
46,569	27,043		
46,581	28,339		
46,594	24,449		
46,608	14,262		
46,62	11,299		
46,632	23,338		
46,644	31,303		
46,656	28,339		
46,667	36,674		
46,678	30,747		
46,69	21,671		
46,7	27,784		
46,711	25,746		
46,722	20,375		
46,733	27,228		
46,743	22,968		
46,755	20,745		
46,766	18,708		
46,779	19,634		
46,791	31,673		
46,804	33,155		
46,818	26,857		
46,83	23,523		
46,842	21,856		
46,853	24,079		
46,864	24,079		
46,877	24,449		
46,889	28,895		
46,901	27,598		
46,912	14,633		
46,923	6,112		
46,934	7,224		
46,946	19,263		
46,957	19,819		
46,969	9,817		
46,981	8,335		
46,992	6,668		
47,004	8,891		
47,015	31,488		
47,026	38,526		
47,038	37,045		
47,048	24,635		
47,06	28,71		
47,071	23,338		
47,082	17,041		
47,093	27,413		
47,105	28,154		
47,116	8,706		
47,127	6,853		
47,138	14,077		
47,149	23,523		
47,16	32,785		
47,172	37,23		
47,182	17,967		
47,194	17,411		
47,205	17,411		
47,215	28,71		
47,227	29,821		
47,239	38,341		
47,252	16,67		
47,263	5,927		
47,274	3,519		
47,285	21,486		
47,297	28,524		
47,309	33,34		
47,321	29,08		
47,334	8,891		
47,346	2,408		
47,358	4,816		
47,369	11,669		
47,381	22,968		
47,393	23,338		
47,404	27,043		
47,416	28,524		
47,428	9,261		
47,441	5,742		
47,456	7,409		
47,468	10,187		
47,48	17,596		
47,492	24,449		
47,505	10,002		
47,519	16,3		
47,531	16,3		
47,542	17,967		
47,553	30,191		
47,565	37,786		
47,578	35,563		
47,592	29,636		
47,602	20,004		
47,615	16,3		
47,626	27,043		
47,637	28,339		
47,651	22,042		
47,664	25,19		
47,676	31,118		
47,69	32,229		
47,703	32,785		
47,715	32,785		
47,728	29,821		
47,741	12,78		
47,755	17,596		
47,769	25,19		
47,781	20,189		
47,795	9,076		
47,808	11,484		
47,82	25,561		
47,832	35,933		
47,843	38,712		
47,855	35,748		
47,865	33,155		
47,877	32,414		
47,889	39,823		
47,903	32,229		
47,916	37,23		
47,928	34,081		
47,942	22,968		
47,953	6,483		
47,965	4,445		
47,975	7,224		
47,986	14,077		
47,998	22,042		
48,009	27,228		
48,021	23,523		
48,032	21,856		
48,044	19,263		
48,055	21,115		
48,067	27,598		
48,078	30,747		
48,09	28,154		
48,1	32,414		
48,111	39,267		
48,123	43,898		
48,136	39,638		
48,147	29,636		
48,158	23,338		
48,171	28,339		
48,184	37,045		
48,197	37,045		
48,209	30,562		
48,221	20,004		
48,233	7,779		
48,245	6,112		
48,256	23,894		
48,267	31,673		
48,279	46,121		
48,291	41,305		
48,304	26,117		
48,316	20,189		
48,327	32,229		
48,338	35,933		
48,349	35,933		
48,36	24,82		
48,372	20,004		
48,384	18,893		
48,395	2,037		
48,407	-5,557		
48,426	16,485		
48,437	22,412		
48,449	24,82		
48,46	33,155		
48,472	18,337		
48,484	5,927		
48,497	4,631		
48,51	12,595		
48,523	39,267		
48,535	39,267		
48,547	37,045		
48,558	27,784		
48,571	21,301		
48,583	17,781		
48,595	17,596		
48,609	23,153		
48,622	20,004		
48,634	25,005		
48,647	26,117		
48,661	30,191		
48,674	27,598		
48,686	18,708		
48,699	4,631		
48,712	7,038		
48,725	23,709		
48,739	32,229		
48,752	29,265		
48,764	33,896		
48,778	39,082		
48,791	39,453		
48,804	36,489		
48,817	29,451		
48,83	23,709		
48,843	29,08		
48,855	31,858		
48,865	31,858		
48,877	31,858		
48,889	26,487		
48,902	32,414		
48,913	30,377		
48,928	19,634		
48,941	21,671		
48,955	27,598		
48,967	30,562		
48,98	38,526		
48,992	25,746		
49,006	17,226		
49,02	30,377		
49,033	29,265		
49,047	6,668		
49,06	0,556		
49,072	2,778		
49,085	16,485		
49,097	33,711		
49,108	34,081		
49,12	37,415		
49,133	37,786		
49,144	29,636		
49,155	24,635		
49,167	33,34		
49,181	33,34		
49,196	33,34		
49,209	33,896		
49,221	21,115		
49,234	11,299		
49,248	22,412		
49,26	37,23		
49,27	28,339		
49,282	24,82		
49,293	20,56		
49,304	18,708		
49,316	27,413		
49,326	33,155		
49,337	33,155		
49,349	20,93		
49,361	22,042		
49,373	31,118		
49,384	35,007		
49,397	38,156		
49,41	36,304		
49,422	25,746		
49,437	25,746		
49,449	19,634		
49,461	6,112		
49,474	22,782		
49,487	25,746		
49,498	31,858		
49,511	41,12		
49,523	43,342		
49,536	43,342		
49,549	27,784		
49,56	26,487		
49,572	17,226		
49,584	4,445		
49,595	2,223		
49,606	-1,111		
49,618	7,224		
49,632	15,929		
49,645	16,3		
49,659	22,597		
49,672	33,525		
49,684	36,489		
49,697	32,414		
49,708	32,229		
49,719	33,34		
49,732	16,114		
49,743	0,37		
49,755	3,149		
49,767	21,486		
49,781	28,71		
49,794	26,117		
49,807	32,044		
49,821	30,006		
49,834	21,671		
49,847	11,854		
49,859	11,854		
49,873	2,408		
49,887	7,038		
49,898	16,855		
49,912	33,34		
49,924	38,526		
49,937	12,966		
49,95	23,894		
49,964	25,746		
49,977	16,855		
49,989	13,892		
50,002	15,188		
50,017	7,594		
50,028	15,929		
50,041	8,52		
50,054	-6,483		
50,068	-3,334		
50,081	36,859		
50,093	39,453		
50,104	30,377		
50,117	33,34		
50,129	28,524		
50,141	22,968		
50,153	9,817		
50,164	7,965		
50,176	29,636		
50,187	35,748		
50,199	35,748		
50,211	28,71		
50,222	25,931		
50,233	32,414		
50,244	36,489		
50,258	38,526		
50,27	39,267		
50,283	32,97		
50,296	18,893		
50,309	7,594		
50,319	6,483		
50,331	9,076		
50,342	14,077		
50,353	18,708		
50,367	34,081		
50,38	29,08		
50,392	20,56		
50,406	10,558		
50,417	3,704		
50,43	5,186		
50,443	10,187		
50,455	17,967		
50,468	30,562		
50,48	30,191		
50,493	33,155		
50,506	28,154		
50,517	31,118		
50,529	31,118		
50,541	31,858		
50,553	34,452		
50,566	30,747		
50,578	24,449		
50,591	30,006		
50,603	25,561		
50,617	26,487		
50,63	35,192		
50,641	35,007		
50,652	24,635		
50,663	29,08		
50,675	23,894		
50,687	25,931		
50,698	11,299		
50,71	0,926		
50,721	2,037		
50,733	10,928		
50,744	24,079		
50,755	31,673		
50,769	32,229		
50,785	32,599		
50,799	23,709		
50,812	16,855		
50,825	32,229		
50,838	24,635		
50,851	22,782		
50,864	22,782		
50,875	27,969		
50,886	18,152		
50,898	12,966		
50,91	28,71		
50,922	30,377		
50,934	19,634		
50,945	11,113		
50,958	12,595		
50,969	25,931		
50,982	45,565		
50,995	34,637		
51,008	31,488		
51,02	37,23		
51,032	34,452		
51,044	32,785		
51,056	27,598		
51,069	11,299		
51,082	5,557		
51,094	9,261		
51,108	29,451		
51,121	38,156		
51,135	34,822		
51,148	27,784		
51,163	15,188		
51,176	7,594		
51,19	7,594		
51,203	7,594		
51,217	24,079		
51,23	26,487		
51,242	34,637		
51,255	36,674		
51,269	35,563		
51,282	28,895		
51,294	21,301		
51,307	21,115		
51,32	20,745		
51,333	5,742		
51,344	16,114		
51,356	25,561		
51,368	29,265		
51,385	28,895		
51,398	34,822		
51,411	35,563		
51,425	29,636		
51,437	25,746		
51,45	16,67		
51,462	7,409		
51,473	13,336		
51,486	33,155		
51,498	34,452		
51,511	39,082		
51,523	39,082		
51,534	37,6		
51,545	35,563		
51,557	37,045		
51,569	30,191		
51,581	18,522		
51,593	12,595		
51,607	10,558		
51,62	2,408		
51,633	16,485		
51,647	30,932		
51,66	39,453		
51,674	40,749		
51,687	43,713		
51,7	20,375		
51,713	30,006		
51,724	31,303		
51,736	20,745		
51,748	10,558		
51,76	4,075		
51,771	2,223		
51,782	-2,223		
51,794	15,003		
51,807	35,933		
51,819	48,899		
51,831	41,675		
51,843	26,302		
51,855	26,302		
51,868	22,968		
51,88	25,746		
51,894	30,191		
51,907	17,226		
51,919	17,411		
51,931	17,226		
51,942	20,004		
51,953	27,043		
51,965	-0,37		
51,977	19,263		
51,988	26,487		
51,999	12,41		
52,013	19,448		
52,026	33,896		
52,038	22,782		
52,05	15,929		
52,062	20,004		
52,073	19,819		
52,084	27,784		
52,095	26,302		
52,106	21,115		
52,118	20,93		
52,13	-2,223		
52,141	4,26		
52,152	7,779		
52,163	2,593		
52,175	5,557		
52,187	5,557		
52,2	9,817		
52,212	-5,927		
52,224	-5,927		
52,236	7,965		
52,247	20,56		
52,258	27,969		
52,27	30,932		
52,281	24,449		
52,292	22,782		
52,303	36,119		
52,316	25,746		
52,328	29,265		
52,34	30,562		
52,352	15,744		
52,362	14,262		
52,374	35,748		
52,387	27,969		
52,401	18,337		
52,413	29,821		
52,426	25,005		
52,44	21,115		
52,453	22,412		
52,465	23,709		
52,477	23,894		
52,489	30,932		
52,501	38,712		
52,512	35,192		
52,524	35,192		
52,535	19,078		
52,548	2,037		
52,561	-1,667		
52,574	7,594		
52,587	10,187		
52,598	17,411		
52,609	29,451		
52,621	30,377		
52,633	15,744		
52,645	6,668		
52,657	17,967		
52,67	27,598		
52,682	22,227		
52,696	33,896		
52,709	30,377		
52,722	22,412		
52,735	3,334		
52,747	2,593		
52,759	9,817		
52,77	19,819		
52,782	28,524		
52,795	40,934		
52,808	43,342		
52,822	37,971		
52,835	35,192		
52,847	25,931		
52,861	20,004		
52,875	10,743		
52,888	33,711		
52,901	20,004		
52,914	7,594		
52,927	6,483		
52,94	-3,149		
52,953	-4,816		
52,966	13,892		
52,978	30,191		
52,992	33,525		
53,006	34,266		
53,018	37,415		
53,031	30,377		
53,044	29,08		
53,057	37,6		
53,071	30,006		
53,084	18,152		
53,096	10,743		
53,111	3,89		
53,125	14,447		
53,139	26,487		
53,151	28,895		
53,164	20,56		
53,178	26,672		
53,191	26,672		
53,203	12,04		
53,216	4,445		
53,23	5,742		
53,242	12,78		
53,255	5,927		
53,267	0,37		
53,281	9,446		
53,293	23,523		
53,306	26,117		
53,32	38,156		
53,333	33,34		
53,346	25,746		
53,359	24,635		
53,373	6,853		
53,385	4,445		
53,398	16,3		
53,411	31,673		
53,424	30,562		
53,437	35,192		
53,45	28,71		
53,462	20,375		
53,475	10,558		
53,489	11,669		
53,502	22,782		
53,514	27,969		
53,528	26,672		
53,541	29,451		
53,553	30,932		
53,566	27,784		
53,578	25,376		
53,589	25,561		
53,6	20,93		
53,613	11,113		
53,626	9,817		
53,638	20,56		
53,649	7,409		
53,66	8,335		
53,673	14,262		
53,684	27,413		
53,696	40,193		
53,707	38,712		
53,718	29,451		
53,731	23,153		
53,744	26,857		
53,757	32,229		
53,77	19,263		
53,781	22,597		
53,791	28,154		
53,803	27,043		
53,817	28,895		
53,829	33,34		
53,84	37,415		
53,852	37,415		
53,863	35,007		
53,874	24,079		
53,889	10,187		
53,901	8,891		
53,913	15,744		
53,925	28,339		
53,936	39,453		
53,947	37,415		
53,959	30,747		
53,971	30,191		
53,983	35,748		
53,995	10,373		
54,007	11,299		
54,02	20,004		
54,031	33,34		
54,042	21,671		
54,054	12,225		
54,066	10,373		
54,08	4,075		
54,092	14,818		
54,103	32,599		
54,114	25,746		
54,127	22,227		
54,138	31,118		
54,15	35,192		
54,161	27,228		
54,173	23,153		
54,184	23,153		
54,194	26,302		
54,206	24,635		
54,218	5,927		
54,23	4,445		
54,242	11,299		
54,253	28,524		
54,266	35,378		
54,279	35,007		
54,292	35,563		
54,304	24,264		
54,317	28,71		
54,328	30,377		
54,34	25,19		
54,352	10,558		
54,366	17,967		
54,38	30,747		
54,392	28,154		
54,404	22,968		
54,417	28,895		
54,431	27,043		
54,444	35,378		
54,458	33,711		
54,471	30,747		
54,483	21,486		
54,495	11,113		
54,505	7,409		
54,517	9,076		
54,53	5,742		
54,542	10,002		
54,555	1,111		
54,566	-5,001		
54,578	3,519		
54,589	32,414		
54,6	36,489		
54,612	26,487		
54,624	22,597		
54,636	16,855		
54,647	11,299		
54,658	17,967		
54,67	22,412		
54,682	10,002		
54,694	5,186		
54,705	17,041		
54,717	25,376		
54,727	27,784		
54,739	36,674		
54,75	39,638		
54,763	12,595		
54,774	6,668		
54,785	11,299		
54,797	17,781		
54,807	14,633		
54,82	18,337		
54,833	24,264		
54,844	25,005		
54,855	28,524		
54,867	30,191		
54,877	21,301		
54,889	17,226		
54,9	23,338		
54,911	24,82		
54,922	30,191		
54,933	37,415		
54,944	41,86		
54,956	38,526		
54,966	31,488		
54,977	35,563		
54,988	37,415		
54,999	27,228		
55,011	13,151		
55,022	8,15		
55,033	11,854		
55,044	15,374		
55,055	28,339		
55,066	40,379		
55,078	35,933		
55,089	27,228		
55,099	33,34		
55,112	36,119		
55,125	33,34		
55,136	34,081		
55,148	40,193		
55,158	27,413		
55,17	30,932		
55,181	30,932		
55,192	35,933		
55,203	20,93		
55,214	21,301		
55,226	10,187		
55,237	4,075		
55,249	10,928		
55,261	20,56		
55,273	20,189		
55,285	28,154		
55,295	41,49		
55,307	30,562		
55,319	32,044		
55,331	25,561		
55,343	13,707		
55,355	4,816		
55,368	11,854		
55,382	23,153		
55,395	36,489		
55,408	36,674		
55,421	32,044		
55,434	15,188		
55,446	8,891		
55,458	11,113		
55,469	9,446		
55,481	26,672		
55,492	34,637		
55,504	33,34		
55,516	33,34		
55,528	32,97		
55,541	33,525		
55,552	32,785		
55,563	27,228		
55,577	25,561		
55,59	27,969		
55,602	31,673		
55,615	24,449		
55,628	27,043		
55,639	33,34		
55,651	39,267		
55,663	38,526		
55,676	37,045		
55,688	28,339		
55,7	20,189		
55,711	10,558		
55,722	2,778		
55,733	15,374		
55,745	28,339		
55,756	29,08		
55,767	21,115		
55,779	26,302		
55,792	25,19		
55,806	15,003		
55,819	22,412		
55,833	29,265		
55,846	29,265		
55,857	30,006		
55,87	29,821		
55,881	22,968		
55,892	2,964		
55,904	1,667		
55,916	16,67		
55,926	22,968		
55,939	27,784		
55,952	26,302		
55,965	33,155		
55,978	27,228		
55,99	28,339		
56,004	31,118		
56,017	35,192		
56,028	30,932		
56,038	33,155		
56,05	32,97		
56,063	42,416		
56,074	38,526		
56,086	10,558		
56,097	0,926		
56,108	5,557		
56,12	20,004		
56,133	23,338		
56,147	27,598		
56,16	35,192		
56,172	31,118		
56,186	31,118		
56,199	40,379		
56,212	34,081		
56,225	35,933		
56,238	20,56		
56,251	21,671		
56,264	42,787		
56,277	46,306		
56,289	42,231		
56,302	38,156		
56,315	37,045		
56,328	37,786		
56,341	38,712		
56,354	32,785		
56,367	14,818		
56,38	5,742		
56,393	5,186		
56,406	11,669		
56,418	26,487		
56,431	32,785		
56,444	28,339		
56,455	30,377		
56,467	22,412		
56,478	7,224		
56,492	9,076		
56,505	4,075		
56,518	-3,89		
56,531	-8,15		
56,542	-0,926		
56,553	14,447		
56,566	23,709		
56,58	28,339		
56,592	34,266		
56,604	22,227		
56,616	6,853		
56,629	12,78		
56,641	24,82		
56,652	31,303		
56,665	28,895		
56,678	26,302		
56,692	31,488		
56,707	29,636		
56,72	17,411		
56,733	12,225		
56,746	20,004		
56,76	10,187		
56,772	15,188		
56,785	24,079		
56,798	17,041		
56,809	8,706		
56,822	7,409		
56,834	3,334		
56,846	-1,297		
56,859	4,816		
56,873	15,744		
56,886	9,261		
56,899	5,927		
56,913	-0,741		
56,925	-0,556		
56,938	16,485		
56,951	25,376		
56,965	22,042		
56,977	19,634		
56,99	36,119		
57,003	24,264		
57,016	12,225		
57,029	1,482		
57,041	3,89		
57,054	10,558		
57,068	0,185		
57,081	29,08		
57,094	33,155		
57,107	38,156		
57,12	35,563		
57,133	40,008		
57,145	28,524		
57,158	29,265		
57,169	20,93		
57,181	20,93		
57,195	15,188		
57,209	15,929		
57,221	29,08		
57,235	28,524		
57,249	21,856		
57,261	13,151		
57,273	-4,075		
57,285	6,853		
57,298	30,932		
57,311	39,823		
57,324	27,598		
57,337	37,415		
57,35	19,634		
57,364	28,524		
57,377	35,378		
57,389	24,079		
57,401	16,485		
57,416	10,002		
57,429	21,115		
57,442	38,156		
57,455	34,266		
57,468	28,339		
57,481	30,562		
57,493	20,375		
57,506	20,375		
57,517	10,373		
57,528	9,261		
57,539	20,745		
57,551	26,857		
57,563	35,007		
57,575	39,267		
57,588	45,195		
57,599	45,009		
57,611	38,526		
57,624	26,302		
57,638	21,486		
57,65	29,451		
57,661	33,34		
57,672	36,119		
57,683	29,265		
57,694	2,778		
57,706	10,373		
57,717	30,191		
57,728	30,191		
57,739	19,819		
57,752	15,929		
57,764	26,487		
57,776	15,744		
57,788	17,781		
57,8	11,113		
57,812	16,485		
57,823	20,93		
57,834	18,522		
57,846	18,522		
57,857	25,746		
57,868	25,746		
57,882	31,858		
57,894	20,189		
57,906	4,816		
57,917	3,334		
57,929	12,966		
57,941	6,668		
57,952	12,595		
57,962	21,301		
57,974	24,264		
57,985	31,673		
57,998	31,488		
58,01	23,709		
58,022	32,044		
58,032	24,264		
58,044	17,781		
58,056	13,707		
58,069	15,559		
58,082	30,377		
58,096	37,6		
58,109	33,711		
58,121	35,563		
58,135	13,707		
58,148	28,895		
58,161	30,562		
58,175	30,562		
58,185	20,56		
58,197	18,522		
58,209	20,004		
58,22	14,077		
58,231	17,411		
58,242	21,301		
58,254	25,561		
58,267	33,711		
58,279	13,892		
58,292	26,672		
58,306	36,859		
58,321	33,155		
58,334	35,192		
58,347	34,081		
58,359	31,673		
58,37	34,452		
58,382	35,933		
58,393	39,638		
58,406	40,379		
58,418	39,638		
58,431	31,303		
58,444	29,265		
58,456	30,747		
58,468	30,932		
58,48	36,674		
58,492	40,564		
58,502	39,082		
58,514	33,34		
58,526	34,822		
58,537	22,597		
58,548	12,04		
58,559	11,669		
58,571	14,262		
58,582	31,488		
58,593	35,563		
58,605	31,303		
58,616	30,747		
58,627	32,785		
58,639	22,968		
58,651	15,744		
58,663	8,706		
58,673	10,743		
58,685	28,524		
58,697	43,898		
58,708	38,156		
58,719	40,749		
58,73	34,081		
58,742	19,634		
58,752	27,413		
58,764	35,563		
58,776	36,304		
58,787	40,934		
58,8	43,342		
58,81	38,897		
58,822	38,341		
58,834	38,341		
58,846	40,749		
58,857	39,638		
58,868	34,637		
58,88	41,305		
58,891	34,822		
58,903	32,414		
58,914	26,857		
58,925	22,412		
58,937	32,044		
58,948	33,711		
58,961	30,377		
58,973	27,228		
58,984	35,933		
58,996	33,34		
59,007	37,971		
59,019	38,712		
59,029	35,192		
59,041	47,232		
59,053	43,342		
59,066	33,896		
59,079	33,155		
59,092	22,042		
59,105	12,04		
59,118	12,04		
59,13	16,67		
59,143	25,376		
59,154	28,71		
59,166	36,119		
59,178	36,119		
59,19	43,528		
59,202	35,748		
59,214	38,897		
59,228	36,304		
59,242	43,157		
59,255	44,639		
59,269	41,49		
59,281	32,785		
59,293	40,564		
59,306	38,341		
59,32	34,637		
59,334	26,487		
59,346	36,674		
59,359	26,117		
59,373	23,153		
59,386	20,93		
59,398	10,187		
59,411	7,038		
59,422	3,149		
59,434	5,557		
59,447	9,446		
59,46	7,038		
59,474	21,856		
59,486	31,118		
59,499	31,303		
59,511	31,673		
59,525	32,044		
59,538	28,154		
59,55	26,672		
59,563	12,595		
59,577	6,112		
59,589	-2,778		
59,602	15,744		
59,616	31,118		
59,629	31,858		
59,642	23,338		
59,654	17,226		
59,668	22,968		
59,681	25,746		
59,694	18,337		
59,707	22,412		
59,72	5,001		
59,733	5,371		
59,746	14,262		
59,758	30,191		
59,772	40,193		
59,785	37,6		
59,797	35,007		
59,81	39,453		
59,823	30,377		
59,834	30,377		
59,846	33,525		
59,859	31,118		
59,873	32,414		
59,885	34,452		
59,898	28,524		
59,911	11,484		
59,923	-2,223		
59,937	0		
59,951	26,857		
59,963	16,855		
59,977	16,485		
59,99	12,04		
60,002	2,778		
60,017	-1,482		
60,028	-0,185		
60,041	2,964		
60,055	20,745		
60,069	16,855		
60,081	12,225		
60,093	19,078		
60,105	26,117		
60,115	29,636		
60,127	27,043		
60,14	15,188		
60,151	5,186		
60,163	0,741		
60,176	-5,371		
60,189	-10,558		
60,202	4,445		
60,215	7,224		
60,229	0,37		
60,241	12,225		
60,254	6,298		
60,267	3,334		
60,279	30,377		
60,292	33,155		
60,304	35,933		
60,318	35,378		
60,331	27,043		
60,344	33,525		
60,357	30,747		
60,368	23,523		
60,38	34,452		
60,394	35,563		
60,407	34,637		
60,419	28,154		
60,43	4,816		
60,441	2,037		
60,453	16,855		
60,465	23,338		
60,478	18,893		
60,491	17,967		
60,504	21,856		
60,517	28,339		
60,529	33,155		
60,541	34,266		
60,553	38,526		
60,566	31,673		
60,579	21,856		
60,592	21,856		
60,605	10,002		
60,617	3,89		
60,63	6,112		
60,643	8,706		
60,656	15,744		
60,669	18,337		
60,681	20,375		
60,694	21,301		
60,707	18,522		
60,719	25,19		
60,733	27,598		
60,744	28,154		
60,756	25,746		
60,767	24,079		
60,781	29,821		
60,793	26,117		
60,804	25,561		
60,816	29,08		
60,828	24,264		
60,84	24,264		
60,852	26,672		
60,866	31,488		
60,879	25,376		
60,891	26,487		
60,903	4,075		
60,915	-8,706		
60,928	-0,185		
60,941	23,523		
60,952	27,228		
60,964	41,305		
60,975	30,747		
60,987	22,597		
60,998	19,448		
61,009	22,042		
61,02	6,853		
61,035	7,038		
61,048	9,632		
61,062	14,077		
61,075	33,896		
61,089	27,598		
61,102	32,229		
61,113	31,673		
61,125	22,227		
61,138	28,895		
61,151	26,117		
61,163	26,117		
61,176	12,595		
61,19	-1,852		
61,203	7,038		
61,218	9,446		
61,231	14,818		
61,244	16,114		
61,255	23,709		
61,267	22,597		
61,281	25,005		
61,292	27,413		
61,306	22,782		
61,319	23,338		
61,331	22,597		
61,343	16,114		
61,353	30,747		
61,367	29,636		
61,379	27,043		
61,394	26,857		
61,407	27,413		
61,419	24,079		
61,432	16,855		
61,445	30,377		
61,459	29,821		
61,472	26,487		
61,486	19,634		
61,501	26,672		
61,514	28,524		
61,527	25,376		
61,54	20,93		
61,553	25,561		
61,566	28,339		
61,58	28,895		
61,592	23,338		
61,605	34,452		
61,618	35,378		
61,63	14,077		
61,644	10,187		
